State,Season,MMWR Week,Week ending date,Age Category,Sex,Race,Rate,Cumulative Rate
Entire Network (RSV-NET),2018-2019,2,01/12/2019 12:00:00 AM,----75-84 years,Overall,Overall,4.2,18.3
Entire Network (RSV-NET),2018-2019,3,01/19/2019 12:00:00 AM,----75-84 years,Overall,Overall,2.7,21.1
Entire Network (RSV-NET),2018-2019,4,01/26/2019 12:00:00 AM,----75-84 years,Overall,Overall,2.3,23.4
Entire Network (RSV-NET),2018-2019,5,02/02/2019 12:00:00 AM,----75-84 years,Overall,Overall,3,26.4
Entire Network (RSV-NET),2018-2019,6,02/09/2019 12:00:00 AM,----75-84 years,Overall,Overall,2.7,29
Entire Network (RSV-NET),2018-2019,7,02/16/2019 12:00:00 AM,----75-84 years,Overall,Overall,2.8,31.8
Entire Network (RSV-NET),2018-2019,8,02/23/2019 12:00:00 AM,----75-84 years,Overall,Overall,2.4,34.2
Entire Network (RSV-NET),2018-2019,9,03/02/2019 12:00:00 AM,----75-84 years,Overall,Overall,2.6,36.8
Entire Network (RSV-NET),2018-2019,10,03/09/2019 12:00:00 AM,----75-84 years,Overall,Overall,1.2,38
Entire Network (RSV-NET),2018-2019,11,03/16/2019 12:00:00 AM,----75-84 years,Overall,Overall,1.4,39.5
Entire Network (RSV-NET),2018-2019,12,03/23/2019 12:00:00 AM,----75-84 years,Overall,Overall,1.7,41.2
Entire Network (RSV-NET),2018-2019,13,03/30/2019 12:00:00 AM,----75-84 years,Overall,Overall,1.6,42.8
Entire Network (RSV-NET),2018-2019,14,04/06/2019 12:00:00 AM,----75-84 years,Overall,Overall,1.5,44.3
Entire Network (RSV-NET),2018-2019,15,04/13/2019 12:00:00 AM,----75-84 years,Overall,Overall,0.7,45
Entire Network (RSV-NET),2018-2019,16,04/20/2019 12:00:00 AM,----75-84 years,Overall,Overall,0.9,45.9
Entire Network (RSV-NET),2018-2019,17,04/27/2019 12:00:00 AM,----75-84 years,Overall,Overall,0.3,46.3
Entire Network (RSV-NET),2018-2019,18,05/04/2019 12:00:00 AM,----75-84 years,Overall,Overall,0,46.3
Entire Network (RSV-NET),2018-2019,40,10/06/2018 12:00:00 AM,----85+ years,Overall,Overall,0,0
Entire Network (RSV-NET),2018-2019,41,10/13/2018 12:00:00 AM,----85+ years,Overall,Overall,0.2,0.2
Entire Network (RSV-NET),2018-2019,42,10/20/2018 12:00:00 AM,----85+ years,Overall,Overall,0.4,0.6
Entire Network (RSV-NET),2018-2019,43,10/27/2018 12:00:00 AM,----85+ years,Overall,Overall,0.4,1
Entire Network (RSV-NET),2018-2019,44,11/03/2018 12:00:00 AM,----85+ years,Overall,Overall,0.6,1.6
Entire Network (RSV-NET),2018-2019,45,11/10/2018 12:00:00 AM,----85+ years,Overall,Overall,0.2,1.7
Entire Network (RSV-NET),2018-2019,46,11/17/2018 12:00:00 AM,----85+ years,Overall,Overall,0.8,2.5
Entire Network (RSV-NET),2018-2019,47,11/24/2018 12:00:00 AM,----85+ years,Overall,Overall,1,3.5
Entire Network (RSV-NET),2018-2019,48,12/01/2018 12:00:00 AM,----85+ years,Overall,Overall,2.3,5.8
Entire Network (RSV-NET),2018-2019,49,12/08/2018 12:00:00 AM,----85+ years,Overall,Overall,2.5,8.4
Entire Network (RSV-NET),2018-2019,50,12/15/2018 12:00:00 AM,----85+ years,Overall,Overall,2.5,10.9
Entire Network (RSV-NET),2018-2019,51,12/22/2018 12:00:00 AM,----85+ years,Overall,Overall,4.3,15.2
Entire Network (RSV-NET),2018-2019,52,12/29/2018 12:00:00 AM,----85+ years,Overall,Overall,4.9,20
Entire Network (RSV-NET),2018-2019,1,01/05/2019 12:00:00 AM,----85+ years,Overall,Overall,7.8,27.8
Entire Network (RSV-NET),2018-2019,2,01/12/2019 12:00:00 AM,----85+ years,Overall,Overall,7.4,35.2
Entire Network (RSV-NET),2018-2019,3,01/19/2019 12:00:00 AM,----85+ years,Overall,Overall,4.1,39.2
Entire Network (RSV-NET),2018-2019,4,01/26/2019 12:00:00 AM,----85+ years,Overall,Overall,6.8,46
Entire Network (RSV-NET),2018-2019,5,02/02/2019 12:00:00 AM,----85+ years,Overall,Overall,4.7,50.7
Entire Network (RSV-NET),2018-2019,6,02/09/2019 12:00:00 AM,----85+ years,Overall,Overall,4.9,55.6
Entire Network (RSV-NET),2018-2019,7,02/16/2019 12:00:00 AM,----85+ years,Overall,Overall,5.1,60.6
Entire Network (RSV-NET),2018-2019,8,02/23/2019 12:00:00 AM,----85+ years,Overall,Overall,6.2,66.8
Entire Network (RSV-NET),2018-2019,9,03/02/2019 12:00:00 AM,----85+ years,Overall,Overall,5.1,71.9
Entire Network (RSV-NET),2018-2019,10,03/09/2019 12:00:00 AM,----85+ years,Overall,Overall,5.1,76.9
Entire Network (RSV-NET),2018-2019,11,03/16/2019 12:00:00 AM,----85+ years,Overall,Overall,3.7,80.6
Entire Network (RSV-NET),2018-2019,12,03/23/2019 12:00:00 AM,----85+ years,Overall,Overall,4.5,85.1
Entire Network (RSV-NET),2018-2019,13,03/30/2019 12:00:00 AM,----85+ years,Overall,Overall,3.9,89
Entire Network (RSV-NET),2018-2019,14,04/06/2019 12:00:00 AM,----85+ years,Overall,Overall,2.3,91.3
Entire Network (RSV-NET),2018-2019,15,04/13/2019 12:00:00 AM,----85+ years,Overall,Overall,1.2,92.5
Entire Network (RSV-NET),2018-2019,16,04/20/2019 12:00:00 AM,----85+ years,Overall,Overall,0.8,93.2
Entire Network (RSV-NET),2018-2019,17,04/27/2019 12:00:00 AM,----85+ years,Overall,Overall,0.6,93.8
Entire Network (RSV-NET),2018-2019,18,05/04/2019 12:00:00 AM,----85+ years,Overall,Overall,0.8,94.6
Entire Network (RSV-NET),2018-2019,40,10/06/2018 12:00:00 AM,0-17 (Children),Overall,Overall,0.4,0.4
Entire Network (RSV-NET),2018-2019,41,10/13/2018 12:00:00 AM,0-17 (Children),Overall,Overall,0.7,1.1
Entire Network (RSV-NET),2018-2019,42,10/20/2018 12:00:00 AM,0-17 (Children),Overall,Overall,0.8,1.9
Entire Network (RSV-NET),2018-2019,43,10/27/2018 12:00:00 AM,0-17 (Children),Overall,Overall,1,2.9
Entire Network (RSV-NET),2018-2019,44,11/03/2018 12:00:00 AM,0-17 (Children),Overall,Overall,1,3.9
Entire Network (RSV-NET),2018-2019,45,11/10/2018 12:00:00 AM,0-17 (Children),Overall,Overall,1.7,5.5
Entire Network (RSV-NET),2018-2019,46,11/17/2018 12:00:00 AM,0-17 (Children),Overall,Overall,1.9,7.4
Entire Network (RSV-NET),2018-2019,47,11/24/2018 12:00:00 AM,0-17 (Children),Overall,Overall,1.9,9.3
Entire Network (RSV-NET),2018-2019,48,12/01/2018 12:00:00 AM,0-17 (Children),Overall,Overall,3,12.3
Entire Network (RSV-NET),2018-2019,49,12/08/2018 12:00:00 AM,0-17 (Children),Overall,Overall,2.9,15.2
Entire Network (RSV-NET),2018-2019,50,12/15/2018 12:00:00 AM,0-17 (Children),Overall,Overall,3.9,19.1
Entire Network (RSV-NET),2018-2019,51,12/22/2018 12:00:00 AM,0-17 (Children),Overall,Overall,4.3,23.5
Entire Network (RSV-NET),2018-2019,52,12/29/2018 12:00:00 AM,0-17 (Children),Overall,Overall,4.9,28.4
Entire Network (RSV-NET),2018-2019,1,01/05/2019 12:00:00 AM,0-17 (Children),Overall,Overall,4.6,33
Entire Network (RSV-NET),2018-2019,2,01/12/2019 12:00:00 AM,0-17 (Children),Overall,Overall,4.3,37.3
Entire Network (RSV-NET),2018-2019,3,01/19/2019 12:00:00 AM,0-17 (Children),Overall,Overall,3.7,41
Entire Network (RSV-NET),2018-2019,4,01/26/2019 12:00:00 AM,0-17 (Children),Overall,Overall,3.6,44.7
Entire Network (RSV-NET),2018-2019,5,02/02/2019 12:00:00 AM,0-17 (Children),Overall,Overall,4.1,48.8
Entire Network (RSV-NET),2018-2019,6,02/09/2019 12:00:00 AM,0-17 (Children),Overall,Overall,3.9,52.7
Entire Network (RSV-NET),2018-2019,7,02/16/2019 12:00:00 AM,0-17 (Children),Overall,Overall,3,55.7
Entire Network (RSV-NET),2018-2019,8,02/23/2019 12:00:00 AM,0-17 (Children),Overall,Overall,3.1,58.8
Entire Network (RSV-NET),2018-2019,9,03/02/2019 12:00:00 AM,0-17 (Children),Overall,Overall,2.6,61.5
Entire Network (RSV-NET),2018-2019,10,03/09/2019 12:00:00 AM,0-17 (Children),Overall,Overall,2,63.5
Entire Network (RSV-NET),2018-2019,11,03/16/2019 12:00:00 AM,0-17 (Children),Overall,Overall,1.7,65.1
Entire Network (RSV-NET),2018-2019,12,03/23/2019 12:00:00 AM,0-17 (Children),Overall,Overall,1.7,66.8
Entire Network (RSV-NET),2018-2019,13,03/30/2019 12:00:00 AM,0-17 (Children),Overall,Overall,1,67.9
Entire Network (RSV-NET),2018-2019,14,04/06/2019 12:00:00 AM,0-17 (Children),Overall,Overall,1,68.9
Entire Network (RSV-NET),2018-2019,15,04/13/2019 12:00:00 AM,0-17 (Children),Overall,Overall,0.8,69.7
Entire Network (RSV-NET),2018-2019,16,04/20/2019 12:00:00 AM,0-17 (Children),Overall,Overall,0.7,70.3
Entire Network (RSV-NET),2018-2019,17,04/27/2019 12:00:00 AM,0-17 (Children),Overall,Overall,0.3,70.7
Entire Network (RSV-NET),2018-2019,18,05/04/2019 12:00:00 AM,0-17 (Children),Overall,Overall,0.2,70.9
Entire Network (RSV-NET),2018-2019,40,10/06/2018 12:00:00 AM,0-4 years,Overall,Overall,1.4,1.4
Entire Network (RSV-NET),2018-2019,41,10/13/2018 12:00:00 AM,0-4 years,Overall,Overall,2.2,3.6
Entire Network (RSV-NET),2018-2019,42,10/20/2018 12:00:00 AM,0-4 years,Overall,Overall,2.8,6.4
Entire Network (RSV-NET),2018-2019,43,10/27/2018 12:00:00 AM,0-4 years,Overall,Overall,3.6,10.1
Entire Network (RSV-NET),2018-2019,44,11/03/2018 12:00:00 AM,0-4 years,Overall,Overall,3.3,13.4
Entire Network (RSV-NET),2018-2019,45,11/10/2018 12:00:00 AM,0-4 years,Overall,Overall,5.7,19.1
Entire Network (RSV-NET),2018-2019,46,11/17/2018 12:00:00 AM,0-4 years,Overall,Overall,6.7,25.8
Entire Network (RSV-NET),2018-2019,47,11/24/2018 12:00:00 AM,0-4 years,Overall,Overall,6.5,32.4
Entire Network (RSV-NET),2018-2019,48,12/01/2018 12:00:00 AM,0-4 years,Overall,Overall,10.7,43.1
Entire Network (RSV-NET),2018-2019,49,12/08/2018 12:00:00 AM,0-4 years,Overall,Overall,10.1,53.2
Entire Network (RSV-NET),2018-2019,50,12/15/2018 12:00:00 AM,0-4 years,Overall,Overall,14,67.2
Entire Network (RSV-NET),2018-2019,51,12/22/2018 12:00:00 AM,0-4 years,Overall,Overall,15,82.2
Entire Network (RSV-NET),2018-2019,52,12/29/2018 12:00:00 AM,0-4 years,Overall,Overall,17.8,99.9
Entire Network (RSV-NET),2018-2019,1,01/05/2019 12:00:00 AM,0-4 years,Overall,Overall,16.1,116
Entire Network (RSV-NET),2018-2019,2,01/12/2019 12:00:00 AM,0-4 years,Overall,Overall,15.5,131.5
Entire Network (RSV-NET),2018-2019,3,01/19/2019 12:00:00 AM,0-4 years,Overall,Overall,12.9,144.4
Entire Network (RSV-NET),2018-2019,4,01/26/2019 12:00:00 AM,0-4 years,Overall,Overall,12.7,157.1
Entire Network (RSV-NET),2018-2019,5,02/02/2019 12:00:00 AM,0-4 years,Overall,Overall,14.5,171.6
Entire Network (RSV-NET),2018-2019,6,02/09/2019 12:00:00 AM,0-4 years,Overall,Overall,13.6,185.2
Entire Network (RSV-NET),2018-2019,7,02/16/2019 12:00:00 AM,0-4 years,Overall,Overall,10.5,195.8
Entire Network (RSV-NET),2018-2019,8,02/23/2019 12:00:00 AM,0-4 years,Overall,Overall,10.7,206.5
Entire Network (RSV-NET),2018-2019,9,03/02/2019 12:00:00 AM,0-4 years,Overall,Overall,8.9,215.3
Entire Network (RSV-NET),2018-2019,10,03/09/2019 12:00:00 AM,0-4 years,Overall,Overall,6.8,222.2
Entire Network (RSV-NET),2018-2019,11,03/16/2019 12:00:00 AM,0-4 years,Overall,Overall,5.8,228
Entire Network (RSV-NET),2018-2019,12,03/23/2019 12:00:00 AM,0-4 years,Overall,Overall,6,234
Entire Network (RSV-NET),2018-2019,13,03/30/2019 12:00:00 AM,0-4 years,Overall,Overall,3.8,237.7
Entire Network (RSV-NET),2018-2019,14,04/06/2019 12:00:00 AM,0-4 years,Overall,Overall,3.6,241.4
Entire Network (RSV-NET),2018-2019,15,04/13/2019 12:00:00 AM,0-4 years,Overall,Overall,2.8,244.2
Entire Network (RSV-NET),2018-2019,16,04/20/2019 12:00:00 AM,0-4 years,Overall,Overall,2.3,246.5
Entire Network (RSV-NET),2018-2019,17,04/27/2019 12:00:00 AM,0-4 years,Overall,Overall,1.2,247.7
Entire Network (RSV-NET),2018-2019,18,05/04/2019 12:00:00 AM,0-4 years,Overall,Overall,0.8,248.5
Entire Network (RSV-NET),2018-2019,40,10/06/2018 12:00:00 AM,18+ (Adults),Overall,Overall,0,0
Entire Network (RSV-NET),2018-2019,41,10/13/2018 12:00:00 AM,18+ (Adults),Overall,Overall,0,0
Entire Network (RSV-NET),2018-2019,42,10/20/2018 12:00:00 AM,18+ (Adults),Overall,Overall,0.1,0.1
Entire Network (RSV-NET),2018-2019,43,10/27/2018 12:00:00 AM,18+ (Adults),Overall,Overall,0.1,0.2
Entire Network (RSV-NET),2018-2019,44,11/03/2018 12:00:00 AM,18+ (Adults),Overall,Overall,0.1,0.2
Entire Network (RSV-NET),2018-2019,45,11/10/2018 12:00:00 AM,18+ (Adults),Overall,Overall,0.1,0.4
Entire Network (RSV-NET),2018-2019,46,11/17/2018 12:00:00 AM,18+ (Adults),Overall,Overall,0.1,0.5
Entire Network (RSV-NET),2018-2019,47,11/24/2018 12:00:00 AM,18+ (Adults),Overall,Overall,0.1,0.6
Entire Network (RSV-NET),2018-2019,48,12/01/2018 12:00:00 AM,18+ (Adults),Overall,Overall,0.3,0.9
Entire Network (RSV-NET),2018-2019,49,12/08/2018 12:00:00 AM,18+ (Adults),Overall,Overall,0.3,1.2
Entire Network (RSV-NET),2018-2019,50,12/15/2018 12:00:00 AM,18+ (Adults),Overall,Overall,0.3,1.5
Entire Network (RSV-NET),2018-2019,51,12/22/2018 12:00:00 AM,18+ (Adults),Overall,Overall,0.5,2
Entire Network (RSV-NET),2018-2019,52,12/29/2018 12:00:00 AM,18+ (Adults),Overall,Overall,0.7,2.7
Entire Network (RSV-NET),2018-2019,1,01/05/2019 12:00:00 AM,18+ (Adults),Overall,Overall,0.9,3.7
Entire Network (RSV-NET),2018-2019,2,01/12/2019 12:00:00 AM,18+ (Adults),Overall,Overall,0.9,4.6
Entire Network (RSV-NET),2018-2019,3,01/19/2019 12:00:00 AM,18+ (Adults),Overall,Overall,0.6,5.2
Entire Network (RSV-NET),2018-2019,4,01/26/2019 12:00:00 AM,18+ (Adults),Overall,Overall,0.6,5.8
Entire Network (RSV-NET),2018-2019,5,02/02/2019 12:00:00 AM,18+ (Adults),Overall,Overall,0.6,6.4
Entire Network (RSV-NET),2018-2019,6,02/09/2019 12:00:00 AM,18+ (Adults),Overall,Overall,0.6,7.1
Entire Network (RSV-NET),2018-2019,7,02/16/2019 12:00:00 AM,18+ (Adults),Overall,Overall,0.7,7.7
Entire Network (RSV-NET),2018-2019,8,02/23/2019 12:00:00 AM,18+ (Adults),Overall,Overall,0.6,8.3
Entire Network (RSV-NET),2018-2019,9,03/02/2019 12:00:00 AM,18+ (Adults),Overall,Overall,0.6,9
Entire Network (RSV-NET),2018-2019,10,03/09/2019 12:00:00 AM,18+ (Adults),Overall,Overall,0.5,9.4
Entire Network (RSV-NET),2018-2019,11,03/16/2019 12:00:00 AM,18+ (Adults),Overall,Overall,0.4,9.8
Entire Network (RSV-NET),2018-2019,12,03/23/2019 12:00:00 AM,18+ (Adults),Overall,Overall,0.4,10.2
Entire Network (RSV-NET),2018-2019,13,03/30/2019 12:00:00 AM,18+ (Adults),Overall,Overall,0.3,10.4
Entire Network (RSV-NET),2018-2019,14,04/06/2019 12:00:00 AM,18+ (Adults),Overall,Overall,0.3,10.7
Entire Network (RSV-NET),2018-2019,15,04/13/2019 12:00:00 AM,18+ (Adults),Overall,Overall,0.2,10.9
Entire Network (RSV-NET),2018-2019,16,04/20/2019 12:00:00 AM,18+ (Adults),Overall,Overall,0.1,11
Entire Network (RSV-NET),2018-2019,17,04/27/2019 12:00:00 AM,18+ (Adults),Overall,Overall,0.1,11.1
Entire Network (RSV-NET),2018-2019,18,05/04/2019 12:00:00 AM,18+ (Adults),Overall,Overall,0,11.1
Entire Network (RSV-NET),2018-2019,40,10/06/2018 12:00:00 AM,18-49 years,Overall,Overall,0,0
Entire Network (RSV-NET),2018-2019,41,10/13/2018 12:00:00 AM,18-49 years,Overall,Overall,0,0
Entire Network (RSV-NET),2018-2019,42,10/20/2018 12:00:00 AM,18-49 years,Overall,Overall,0,0
Entire Network (RSV-NET),2018-2019,43,10/27/2018 12:00:00 AM,18-49 years,Overall,Overall,0,0
Entire Network (RSV-NET),2018-2019,44,11/03/2018 12:00:00 AM,18-49 years,Overall,Overall,0,0.1
Entire Network (RSV-NET),2018-2019,45,11/10/2018 12:00:00 AM,18-49 years,Overall,Overall,0.1,0.2
Entire Network (RSV-NET),2018-2019,46,11/17/2018 12:00:00 AM,18-49 years,Overall,Overall,0.1,0.2
Entire Network (RSV-NET),2018-2019,47,11/24/2018 12:00:00 AM,18-49 years,Overall,Overall,0,0.2
Entire Network (RSV-NET),2018-2019,48,12/01/2018 12:00:00 AM,18-49 years,Overall,Overall,0,0.3
Entire Network (RSV-NET),2018-2019,49,12/08/2018 12:00:00 AM,18-49 years,Overall,Overall,0.1,0.3
Entire Network (RSV-NET),2018-2019,50,12/15/2018 12:00:00 AM,18-49 years,Overall,Overall,0.1,0.4
Entire Network (RSV-NET),2018-2019,51,12/22/2018 12:00:00 AM,18-49 years,Overall,Overall,0.1,0.6
Entire Network (RSV-NET),2018-2019,52,12/29/2018 12:00:00 AM,18-49 years,Overall,Overall,0.1,0.7
Entire Network (RSV-NET),2018-2019,1,01/05/2019 12:00:00 AM,18-49 years,Overall,Overall,0.2,0.9
Entire Network (RSV-NET),2018-2019,2,01/12/2019 12:00:00 AM,18-49 years,Overall,Overall,0.2,1.1
Entire Network (RSV-NET),2018-2019,3,01/19/2019 12:00:00 AM,18-49 years,Overall,Overall,0.2,1.3
Entire Network (RSV-NET),2018-2019,4,01/26/2019 12:00:00 AM,18-49 years,Overall,Overall,0.1,1.4
Entire Network (RSV-NET),2018-2019,5,02/02/2019 12:00:00 AM,18-49 years,Overall,Overall,0.1,1.5
Entire Network (RSV-NET),2018-2019,6,02/09/2019 12:00:00 AM,18-49 years,Overall,Overall,0.1,1.7
Entire Network (RSV-NET),2018-2019,7,02/16/2019 12:00:00 AM,18-49 years,Overall,Overall,0.2,1.9
Entire Network (RSV-NET),2018-2019,8,02/23/2019 12:00:00 AM,18-49 years,Overall,Overall,0.1,2
Entire Network (RSV-NET),2018-2019,9,03/02/2019 12:00:00 AM,18-49 years,Overall,Overall,0.1,2.1
Entire Network (RSV-NET),2018-2019,10,03/09/2019 12:00:00 AM,18-49 years,Overall,Overall,0.1,2.3
Entire Network (RSV-NET),2018-2019,11,03/16/2019 12:00:00 AM,18-49 years,Overall,Overall,0.1,2.3
Entire Network (RSV-NET),2018-2019,12,03/23/2019 12:00:00 AM,18-49 years,Overall,Overall,0.1,2.4
Entire Network (RSV-NET),2018-2019,13,03/30/2019 12:00:00 AM,18-49 years,Overall,Overall,0,2.4
Entire Network (RSV-NET),2018-2019,14,04/06/2019 12:00:00 AM,18-49 years,Overall,Overall,0.1,2.5
Entire Network (RSV-NET),2018-2019,15,04/13/2019 12:00:00 AM,18-49 years,Overall,Overall,0,2.5
Entire Network (RSV-NET),2018-2019,16,04/20/2019 12:00:00 AM,18-49 years,Overall,Overall,0,2.5
Entire Network (RSV-NET),2018-2019,17,04/27/2019 12:00:00 AM,18-49 years,Overall,Overall,0,2.5
Entire Network (RSV-NET),2018-2019,18,05/04/2019 12:00:00 AM,18-49 years,Overall,Overall,0,2.5
Entire Network (RSV-NET),2018-2019,40,10/06/2018 12:00:00 AM,5-17 years,Overall,Overall,0,0
Entire Network (RSV-NET),2018-2019,41,10/13/2018 12:00:00 AM,5-17 years,Overall,Overall,0.1,0.1
Entire Network (RSV-NET),2018-2019,42,10/20/2018 12:00:00 AM,5-17 years,Overall,Overall,0.1,0.3
Entire Network (RSV-NET),2018-2019,43,10/27/2018 12:00:00 AM,5-17 years,Overall,Overall,0,0.3
Entire Network (RSV-NET),2018-2019,44,11/03/2018 12:00:00 AM,5-17 years,Overall,Overall,0.1,0.4
Entire Network (RSV-NET),2018-2019,45,11/10/2018 12:00:00 AM,5-17 years,Overall,Overall,0.2,0.6
Entire Network (RSV-NET),2018-2019,46,11/17/2018 12:00:00 AM,5-17 years,Overall,Overall,0.1,0.7
Entire Network (RSV-NET),2018-2019,47,11/24/2018 12:00:00 AM,5-17 years,Overall,Overall,0.2,0.8
Entire Network (RSV-NET),2018-2019,48,12/01/2018 12:00:00 AM,5-17 years,Overall,Overall,0.2,1
Entire Network (RSV-NET),2018-2019,49,12/08/2018 12:00:00 AM,5-17 years,Overall,Overall,0.2,1.3
Entire Network (RSV-NET),2018-2019,50,12/15/2018 12:00:00 AM,5-17 years,Overall,Overall,0.2,1.4
Entire Network (RSV-NET),2018-2019,51,12/22/2018 12:00:00 AM,5-17 years,Overall,Overall,0.4,1.9
Entire Network (RSV-NET),2018-2019,52,12/29/2018 12:00:00 AM,5-17 years,Overall,Overall,0.2,2
Entire Network (RSV-NET),2018-2019,1,01/05/2019 12:00:00 AM,5-17 years,Overall,Overall,0.3,2.4
Entire Network (RSV-NET),2018-2019,2,01/12/2019 12:00:00 AM,5-17 years,Overall,Overall,0.3,2.6
Entire Network (RSV-NET),2018-2019,3,01/19/2019 12:00:00 AM,5-17 years,Overall,Overall,0.3,2.9
Entire Network (RSV-NET),2018-2019,4,01/26/2019 12:00:00 AM,5-17 years,Overall,Overall,0.3,3.2
Entire Network (RSV-NET),2018-2019,5,02/02/2019 12:00:00 AM,5-17 years,Overall,Overall,0.3,3.5
Entire Network (RSV-NET),2018-2019,6,02/09/2019 12:00:00 AM,5-17 years,Overall,Overall,0.3,3.9
Entire Network (RSV-NET),2018-2019,7,02/16/2019 12:00:00 AM,5-17 years,Overall,Overall,0.2,4.1
Entire Network (RSV-NET),2018-2019,8,02/23/2019 12:00:00 AM,5-17 years,Overall,Overall,0.3,4.4
Entire Network (RSV-NET),2018-2019,9,03/02/2019 12:00:00 AM,5-17 years,Overall,Overall,0.3,4.8
Entire Network (RSV-NET),2018-2019,10,03/09/2019 12:00:00 AM,5-17 years,Overall,Overall,0.2,5
Entire Network (RSV-NET),2018-2019,11,03/16/2019 12:00:00 AM,5-17 years,Overall,Overall,0.1,5.1
Entire Network (RSV-NET),2018-2019,12,03/23/2019 12:00:00 AM,5-17 years,Overall,Overall,0.1,5.2
Entire Network (RSV-NET),2018-2019,13,03/30/2019 12:00:00 AM,5-17 years,Overall,Overall,0,5.3
Entire Network (RSV-NET),2018-2019,14,04/06/2019 12:00:00 AM,5-17 years,Overall,Overall,0,5.3
Entire Network (RSV-NET),2018-2019,15,04/13/2019 12:00:00 AM,5-17 years,Overall,Overall,0,5.3
Entire Network (RSV-NET),2018-2019,16,04/20/2019 12:00:00 AM,5-17 years,Overall,Overall,0.1,5.4
Entire Network (RSV-NET),2018-2019,17,04/27/2019 12:00:00 AM,5-17 years,Overall,Overall,0,5.4
Entire Network (RSV-NET),2018-2019,18,05/04/2019 12:00:00 AM,5-17 years,Overall,Overall,0,5.4
Entire Network (RSV-NET),2018-2019,40,10/06/2018 12:00:00 AM,50-64 years,Overall,Overall,0,0
Entire Network (RSV-NET),2018-2019,41,10/13/2018 12:00:00 AM,50-64 years,Overall,Overall,0.1,0.1
Entire Network (RSV-NET),2018-2019,42,10/20/2018 12:00:00 AM,50-64 years,Overall,Overall,0,0.1
Entire Network (RSV-NET),2018-2019,43,10/27/2018 12:00:00 AM,50-64 years,Overall,Overall,0.1,0.1
Entire Network (RSV-NET),2018-2019,44,11/03/2018 12:00:00 AM,50-64 years,Overall,Overall,0.1,0.2
Entire Network (RSV-NET),2018-2019,45,11/10/2018 12:00:00 AM,50-64 years,Overall,Overall,0.1,0.3
Entire Network (RSV-NET),2018-2019,46,11/17/2018 12:00:00 AM,50-64 years,Overall,Overall,0.1,0.3
Entire Network (RSV-NET),2018-2019,47,11/24/2018 12:00:00 AM,50-64 years,Overall,Overall,0.2,0.5
Entire Network (RSV-NET),2018-2019,48,12/01/2018 12:00:00 AM,50-64 years,Overall,Overall,0.4,0.8
Entire Network (RSV-NET),2018-2019,49,12/08/2018 12:00:00 AM,50-64 years,Overall,Overall,0.5,1.3
Entire Network (RSV-NET),2018-2019,50,12/15/2018 12:00:00 AM,50-64 years,Overall,Overall,0.2,1.5
Entire Network (RSV-NET),2018-2019,51,12/22/2018 12:00:00 AM,50-64 years,Overall,Overall,0.5,2
Entire Network (RSV-NET),2018-2019,52,12/29/2018 12:00:00 AM,50-64 years,Overall,Overall,0.8,2.8
Entire Network (RSV-NET),2018-2019,1,01/05/2019 12:00:00 AM,50-64 years,Overall,Overall,0.8,3.6
Entire Network (RSV-NET),2018-2019,2,01/12/2019 12:00:00 AM,50-64 years,Overall,Overall,1.1,4.7
Entire Network (RSV-NET),2018-2019,3,01/19/2019 12:00:00 AM,50-64 years,Overall,Overall,0.5,5.2
Entire Network (RSV-NET),2018-2019,4,01/26/2019 12:00:00 AM,50-64 years,Overall,Overall,0.6,5.8
Entire Network (RSV-NET),2018-2019,5,02/02/2019 12:00:00 AM,50-64 years,Overall,Overall,0.6,6.4
Entire Network (RSV-NET),2018-2019,6,02/09/2019 12:00:00 AM,50-64 years,Overall,Overall,0.5,6.9
Entire Network (RSV-NET),2018-2019,7,02/16/2019 12:00:00 AM,50-64 years,Overall,Overall,0.4,7.3
Entire Network (RSV-NET),2018-2019,8,02/23/2019 12:00:00 AM,50-64 years,Overall,Overall,0.6,7.9
Entire Network (RSV-NET),2018-2019,9,03/02/2019 12:00:00 AM,50-64 years,Overall,Overall,0.6,8.6
Entire Network (RSV-NET),2018-2019,10,03/09/2019 12:00:00 AM,50-64 years,Overall,Overall,0.4,8.9
Entire Network (RSV-NET),2018-2019,11,03/16/2019 12:00:00 AM,50-64 years,Overall,Overall,0.4,9.3
Entire Network (RSV-NET),2018-2019,12,03/23/2019 12:00:00 AM,50-64 years,Overall,Overall,0.3,9.5
Entire Network (RSV-NET),2018-2019,13,03/30/2019 12:00:00 AM,50-64 years,Overall,Overall,0.2,9.7
Entire Network (RSV-NET),2018-2019,14,04/06/2019 12:00:00 AM,50-64 years,Overall,Overall,0.2,9.9
Entire Network (RSV-NET),2018-2019,15,04/13/2019 12:00:00 AM,50-64 years,Overall,Overall,0.3,10.3
Entire Network (RSV-NET),2018-2019,16,04/20/2019 12:00:00 AM,50-64 years,Overall,Overall,0.1,10.4
Entire Network (RSV-NET),2018-2019,17,04/27/2019 12:00:00 AM,50-64 years,Overall,Overall,0.1,10.4
Entire Network (RSV-NET),2018-2019,18,05/04/2019 12:00:00 AM,50-64 years,Overall,Overall,0,10.4
Entire Network (RSV-NET),2018-2019,40,10/06/2018 12:00:00 AM,65+ years,Overall,Overall,0,0
Entire Network (RSV-NET),2018-2019,41,10/13/2018 12:00:00 AM,65+ years,Overall,Overall,0.1,0.1
